location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,Aside2_63289d17,"Да, я рассчитываю, что мощности, образующейся во время твоего оргазма, будет достаточно.",,,,,,"Aside2 ""%%"""
,narrator_9df380d5,*Бзз-ззз-ззз!*,,,,,,"""%%"""
,S_c92b4b89,"А-а-а-ааа! Чем я сильнее намокаю, тем чувствительнее удары!",,,,,,"S ""%%"""
,S_195588e1,(Прямо в мой пульсирующий от наслаждения клитор! Я же так могу и умереть от удовольствия!),,,,,,"S ""%%"""
,Aside11_314dee1e,Хе-хе-хе. Сай'мон не даст тебе разнести тут все вокруг. Но мы должны использовать все возможные подходы к раскрытию твоих возможностей.,,,,,,"Aside11 ""%%"""
,Aside8_6cd51efd,"Пожалуй, это и вправду новая, доселе неизвестная методика.",,,,,,"Aside8 ""%%"""
,Aside8_0cbba220,"Думаешь, в академии призраков заинтересуются нашим научным опытом по развитию пси-способностей?",,,,,,"Aside8 ""%%"""
,Aside10_7ab08376,"Я думаю, будет справедливо послать им копию моего отчета о сегодняшнем испытании, правда?",,,,,,"Aside10 ""%%"""
,Aside11_ec2504f9,"Наверное, нам нужно также сделать снимки, а то в академии не поверят в достоверность наших изысканий...",,,,,,"Aside11 ""%%"""
,S_3f953acc_3,!!!,,,,,,"S ""%%"""
,S_b501006a,Ты издеваешься надо мной? Даже не думай. В такой ситуации... делать голограмму.,,,,,,"S ""%%"""
,Aside11_7eff5529,"Не переживай, это ради исследований. Задержись в нижем положении, мне нужно чтобы все было хорошенько видно. Хе-хе-хе.",,,,,,"Aside11 ""%%"""
,S_a341dd38,Ах...,,,,,,"S ""%%"""
,narrator_106d95fa,...,,,,,,"""%%"""
,S_cceab1e5,И чего же ты ждешь? Давай скорее делай свою голограмму.,,,,,,"S ""%%"""
,Aside7_1f898b00,Подожди чуть-чуть сейчас все сделаем.,,,,,,"Aside7 ""%%"""
,narrator_106d95fa_1,...,,,,,,"""%%"""
,narrator_106d95fa_2,...,,,,,,"""%%"""
,Aside7_61587cf8,"П-подожди секундочку, хе-хе-хе. Тут оборудование барахлит...",,,,,,"Aside7 ""%%"""
,S_4fa7f2a5,У тебя голова скорей всего барахлит!,,,,,,"S ""%%"""
,Aside11_67335373,Я сейчас все исправлю.,,,,,,"Aside11 ""%%"""
,narrator_106d95fa_3,...,,,,,,"""%%"""
,Aside1_738f996b,"Уже почти готово. Я вот чувствую, что сейчас я... починю эту штуку. Только даже не думай вставать.",,,,,,"Aside1 ""%%"""
,narrator_106d95fa_4,...,,,,,,"""%%"""
,narrator_028e3ae9,"Знакомое ощущение подошло к телу Сары, на подсознательном уровне она понимала, что произойдет через мгновение.",,,,,,"""%%"""
,S_3f953acc_4,!!!,,,,,,"S ""%%"""
,S_0249e19a,"И-идиот, быстрее делай, осталось мало времени до ново...",,,,,,"S ""%%"""
,narrator_b260a148,*БЗзз-ззик!*,,,,,,"""%%"""
,S_3a2e9b0f,Н-ноооооового удара-а-а... ммммм!!!,,,,,,"S ""%%"""
,Aside8_adc532e4,"Отлично, все готово!",,,,,,"Aside8 ""%%"""
,Aside10_8a15345d,И еще одну!,,,,,,"Aside10 ""%%"""
,S_ac92be3b,М-ммммм... н-нет... т-ты специально ждал этого момента... аххх...,,,,,,"S ""%%"""
,Aside4_32ba577b,"Да нет же, устройство действительно барахлило. Хе-хе-хе.",,,,,,"Aside4 ""%%"""
,Aside11_5b315a76,"Кстати, отличный снимок получился, думаю его я должен оставить себе на память.",,,,,,"Aside11 ""%%"""
,Aside2_15d22481,"Ооо, получилось.",,,,,,"Aside2 ""%%"""
,S_777d8809,Тогда займись уже делом!,,,,,,"S ""%%"""
,S_d5775562,*Фуффх* А-аа-ах! *Хххаф*,,,,,,"S ""%%"""
,Aside1_328bc93a,"'Лаборантка Сара Керриган, подключенная к устройству, тяжело дышит и с видимым трудом стоит на ногах.'",,,,,,"Aside1 ""%%"""
,S_c591aa1a,(???),,,,,,"S ""%%"""
,narrator_fb872c83,*БЗзз-ззик!*,,,,,,"""%%"""
,S_b5260253,М-ммммм... ахххх...,,,,,,"S ""%%"""
,Aside1_4ff2269c,"'Однако, несмотря на все предостережения и уговоры, она продолжает остервенело требовать продолжения эксперимента над своим телом!'",,,,,,"Aside1 ""%%"""
,S_92e9cf02,"ДА! О БОЖЕ, ДА, Я ТРЕБУЮ, Я УМОЛЯЮ ДАТЬ МНЕ КОНЧИТЬ, даже думать не смей о прекращении!",,,,,,"S ""%%"""
,Aside1_c3dc1fb9,"'Набухший клитор испытуемой свидетельствует о локальном усилении кровоснабжения в области малого таза, что в свою очередь может являться признаком приближения кульминации нашего эксперимента.'",,,,,,"Aside1 ""%%"""
,S_b1daf52b,"Да-да-да! Похотливая шлюха Керриган подтверждает, что готова кончить в любую секунду!",,,,,,"S ""%%"""
,narrator_1452e178,*БЗЗЗЗ-ЗЗЗЗ!*,,,,,,"""%%"""
,S_47c9f776,"Д-дааАААА! Я к-кончаю, КОНЧАЮ!",,,,,,"S ""%%"""
,S_d95a5eba,"(ААа-ааах! Да, внеси это в журнал эксперимента, опиши, как сучка Керриган обкончала весь пол в лаборатории!)",,,,,,"S ""%%"""
,S_289e1d6d,"(Напиши, что призрак жалеет, что в академии нас не учили вот ТАК!)",,,,,,"S ""%%"""
,S_5e0b4fa5,"А-а-ахх! Ммм, черт возьми, я все еще кончаю!",,,,,,"S ""%%"""
,narrator_fc8c2c06,"Даже не осознавая того, что она делает, Сара с легкостью сорвала со своих сосков и клитора приспособление протоссов одним лишь усилием воли, используя кипящую в ней, как в котле, пси-силу.",,,,,,"""%%"""
,Aside8_a5fcf540,"О, смотри, это и вправду сработало.",,,,,,"Aside8 ""%%"""
,S_b1827509,Я-я-я... спасена...,,,,,,"S ""%%"""
,Aside11_9cfc4e52,"Постой-постой, нужно задокументировать и это.",,,,,,"Aside11 ""%%"""
,Aside2_a857764f,"Отлично, теперь отчет полностью готов.",,,,,,"Aside2 ""%%"""
,S_2f3ff97b,"(К-как же это приятно! Почему мне никто раньше не показал, что мое тело способно дарить такие ощущения?!)",,,,,,"S ""%%"""
,S_3f3ef6a0,"(Мои колени так дрожат... я сейчас свалюсь на пол, если Стуков меня не удержит...)",,,,,,"S ""%%"""
,intro_0882039f_1,,,,,,,"intro ""%%"""
,narrator_3acc10dd,Через некоторое время.,,,,,,"""%%"""
,A_c5896375,"Ты отлично справилась с тренировкой, поздравляю!",,,,,,"A ""%%"""
,S_ce326e88,"С-спасибо... у меня все еще темнеет перед глазами от того, как сильно я кончила...",,,,,,"S ""%%"""
,A_a65ab8ad,"Ну что, как тебе наши новые упражнения?",,,,,,"A ""%%"""
,S_c9940fc9_2,...,,,,,,"S ""%%"""
,S_ad662450,Весьма интересные...,,,,,,"S ""%%"""
,A_469b1fe9,"Ха-ха-ха, я так и знал, что они тебе понравятся.",,,,,,"A ""%%"""
,S_29abbf53,А... а эти...,,,,,,"S ""%%"""
,A_d6ede88b,Ты хочешь оставить эти игрушки себе?,,,,,,"A ""%%"""
,S_e48f256d,"Ну, эммм... мне же нужно... тренироваться... и, эммм... продолжать исследования... ~♥",,,,,,"S ""%%"""
,A_82423771,"Ха-ха-ха! Отлично. Конечно, ты можешь оставить их и тренироваться с ними в одиночку. Только помни, что сами по себе они не снимаются, хе-хе!",,,,,,"A ""%%"""
